Model,MDO34,
-0.03428,0.9,0.56
-0.03426,0.9,0.56
-0.03424,0.9,0.56
-0.03422,0.9,0.6
-0.0342,0.9,0.56
-0.03418,0.9,0.56
-0.03416,0.94,0.6
-0.03414,0.94,0.56
-0.03412,0.9,0.56
-0.0341,0.9,0.6
-0.03408,0.9,0.56
-0.03406,0.9,0.56
-0.03404,0.9,0.6
-0.03402,0.9,0.56
-0.034,0.9,0.56
-0.03398,0.9,0.6
-0.03396,0.9,0.56
-0.03394,0.86,0.56
-0.03392,0.9,0.6
-0.0339,0.9,0.6
-0.03388,0.9,0.6
-0.03386,0.9,0.56
-0.03384,0.86,0.6
-0.03382,0.9,0.56
-0.0338,0.9,0.6
-0.03378,0.86,0.6
-0.03376,0.9,0.6
-0.03374,0.9,0.6
-0.03372,0.86,0.56
-0.0337,0.86,0.56
-0.03368,0.86,0.6
-0.03366,0.86,0.6
-0.03364,0.9,0.6
-0.03362,0.86,0.6
-0.0336,0.9,0.56
-0.03358,0.9,0.6
-0.03356,0.9,0.6
-0.03354,0.9,0.6
-0.03352,0.9,0.6
-0.0335,0.9,0.6
-0.03348,0.86,0.6
-0.03346,0.82,0.6
-0.03344,0.9,0.56
-0.03342,0.86,0.6
-0.0334,0.86,0.6
-0.03338,0.86,0.6
-0.03336,0.86,0.64
-0.03334,0.86,0.6
-0.03332,0.86,0.6
-0.0333,0.86,0.6
-0.03328,0.82,0.56
-0.03326,0.86,0.6
-0.03324,0.86,0.6
-0.03322,0.82,0.6
-0.0332,0.86,0.6
-0.03318,0.82,0.64
-0.03316,0.82,0.6
-0.03314,0.82,0.6
-0.03312,0.82,0.64
-0.0331,0.82,0.6
-0.03308,0.82,0.64
-0.03306,0.82,0.6
-0.03304,0.82,0.6
-0.03302,0.82,0.6
-0.033,0.86,0.6
-0.03298,0.82,0.6
-0.03296,0.82,0.6
-0.03294,0.82,0.6
-0.03292,0.82,0.6
-0.0329,0.82,0.6
-0.03288,0.82,0.64
-0.03286,0.82,0.64
-0.03284,0.82,0.6
-0.03282,0.82,0.64
-0.0328,0.82,0.64
-0.03278,0.82,0.6
-0.03276,0.82,0.64
-0.03274,0.82,0.6
-0.03272,0.78,0.6
-0.0327,0.78,0.56
-0.03268,0.82,0.64
-0.03266,0.78,0.6
-0.03264,0.78,0.64
-0.03262,0.82,0.6
-0.0326,0.78,0.6
-0.03258,0.82,0.64
-0.03256,0.78,0.64
-0.03254,0.82,0.64
-0.03252,0.78,0.6
-0.0325,0.78,0.6
-0.03248,0.78,0.64
-0.03246,0.78,0.6
-0.03244,0.78,0.6
-0.03242,0.74,0.6
-0.0324,0.82,0.64
-0.03238,0.74,0.64
-0.03236,0.82,0.64
-0.03234,0.78,0.64
-0.03232,0.74,0.64
-0.0323,0.74,0.6
-0.03228,0.74,0.64
-0.03226,0.78,0.64
-0.03224,0.78,0.64
-0.03222,0.78,0.6
-0.0322,0.74,0.6
-0.03218,0.78,0.64
-0.03216,0.74,0.6
-0.03214,0.74,0.6
-0.03212,0.78,0.64
-0.0321,0.78,0.64
-0.03208,0.74,0.64
-0.03206,0.74,0.64
-0.03204,0.74,0.64
-0.03202,0.74,0.6
-0.032,0.78,0.64
-0.03198,0.74,0.64
-0.03196,0.74,0.6
-0.03194,0.74,0.64
-0.03192,0.74,0.64
-0.0319,0.78,0.64
-0.03188,0.74,0.68
-0.03186,0.74,0.64
-0.03184,0.74,0.6
-0.03182,0.74,0.64
-0.0318,0.74,0.64
-0.03178,0.74,0.64
-0.03176,0.74,0.64
-0.03174,0.74,0.64
-0.03172,0.74,0.64
-0.0317,0.74,0.64
-0.03168,0.74,0.64
-0.03166,0.7,0.64
-0.03164,0.74,0.6
-0.03162,0.7,0.64
-0.0316,0.74,0.64
-0.03158,0.7,0.64
-0.03156,0.7,0.64
-0.03154,0.74,0.64
-0.03152,0.74,0.64
-0.0315,0.7,0.64
-0.03148,0.7,0.64
-0.03146,0.7,0.68
-0.03144,0.66,0.64
-0.03142,0.74,0.64
-0.0314,0.7,0.64
-0.03138,0.7,0.6
-0.03136,0.7,0.64
-0.03134,0.7,0.64
-0.03132,0.7,0.64
-0.0313,0.7,0.6
-0.03128,0.7,0.6
-0.03126,0.7,0.64
-0.03124,0.7,0.64
-0.03122,0.7,0.64
-0.0312,0.7,0.64
-0.03118,0.7,0.68
-0.03116,0.7,0.6
-0.03114,0.7,0.68
-0.03112,0.7,0.64
-0.0311,0.7,0.64
-0.03108,0.7,0.64
-0.03106,0.7,0.6
-0.03104,0.66,0.64
-0.03102,0.66,0.64
-0.031,0.66,0.64
-0.03098,0.66,0.64
-0.03096,0.7,0.64
-0.03094,0.66,0.64
-0.03092,0.66,0.68
-0.0309,0.66,0.64
-0.03088,0.66,0.64
-0.03086,0.66,0.68
-0.03084,0.66,0.64
-0.03082,0.62,0.64
-0.0308,0.66,0.64
-0.03078,0.66,0.6
-0.03076,0.66,0.64
-0.03074,0.62,0.64
-0.03072,0.62,0.6
-0.0307,0.66,0.64
-0.03068,0.66,0.64
-0.03066,0.66,0.64
-0.03064,0.62,0.64
-0.03062,0.62,0.6
-0.0306,0.62,0.64
-0.03058,0.62,0.6
-0.03056,0.58,0.64
-0.03054,0.66,0.64
-0.03052,0.66,0.64
-0.0305,0.62,0.6
-0.03048,0.62,0.64
-0.03046,0.66,0.6
-0.03044,0.62,0.64
-0.03042,0.62,0.64
-0.0304,0.62,0.6
-0.03038,0.62,0.64
-0.03036,0.62,0.6
-0.03034,0.62,0.64
-0.03032,0.58,0.6
-0.0303,0.58,0.68
-0.03028,0.58,0.64
-0.03026,0.58,0.64
-0.03024,0.58,0.64
-0.03022,0.58,0.64
-0.0302,0.58,0.64
-0.03018,0.62,0.64
-0.03016,0.54,0.68
-0.03014,0.58,0.64
-0.03012,0.54,0.64
-0.0301,0.58,0.64
-0.03008,0.58,0.64
-0.03006,0.58,0.64
-0.03004,0.58,0.64
-0.03002,0.58,0.64
-0.03,0.54,0.64
-0.02998,0.58,0.64
-0.02996,0.54,0.6
-0.02994,0.54,0.64
-0.02992,0.58,0.64
-0.0299,0.58,0.64
-0.02988,0.54,0.64
-0.02986,0.58,0.64
-0.02984,0.54,0.64
-0.02982,0.54,0.6
-0.0298,0.54,0.64
-0.02978,0.54,0.6
-0.02976,0.5,0.68
-0.02974,0.54,0.64
-0.02972,0.54,0.64
-0.0297,0.54,0.64
-0.02968,0.54,0.64
-0.02966,0.54,0.64
-0.02964,0.5,0.64
-0.02962,0.54,0.64
-0.0296,0.54,0.6
-0.02958,0.5,0.6
-0.02956,0.5,0.6
-0.02954,0.54,0.64
-0.02952,0.5,0.6
-0.0295,0.5,0.64
-0.02948,0.54,0.64
-0.02946,0.54,0.64
-0.02944,0.5,0.6
-0.02942,0.5,0.64
-0.0294,0.5,0.6
-0.02938,0.5,0.64
-0.02936,0.5,0.6
-0.02934,0.46,0.64
-0.02932,0.46,0.64
-0.0293,0.46,0.64
-0.02928,0.5,0.64
-0.02926,0.54,0.64
-0.02924,0.5,0.6
-0.02922,0.5,0.64
-0.0292,0.46,0.64
-0.02918,0.46,0.64
-0.02916,0.46,0.64
-0.02914,0.46,0.68
-0.02912,0.5,0.6
-0.0291,0.46,0.56
-0.02908,0.46,0.6
-0.02906,0.42,0.64
-0.02904,0.5,0.64
-0.02902,0.46,0.6
-0.029,0.46,0.64
-0.02898,0.46,0.6
-0.02896,0.46,0.6
-0.02894,0.46,0.6
-0.02892,0.46,0.64
-0.0289,0.42,0.64
-0.02888,0.46,0.6
-0.02886,0.42,0.64
-0.02884,0.42,0.6
-0.02882,0.42,0.64
-0.0288,0.42,0.6
-0.02878,0.42,0.64
-0.02876,0.42,0.64
-0.02874,0.38,0.6
-0.02872,0.42,0.6
-0.0287,0.42,0.64
-0.02868,0.42,0.6
-0.02866,0.42,0.64
-0.02864,0.42,0.64
-0.02862,0.42,0.64
-0.0286,0.42,0.6
-0.02858,0.38,0.64
-0.02856,0.42,0.6
-0.02854,0.46,0.6
-0.02852,0.42,0.64
-0.0285,0.42,0.6
-0.02848,0.38,0.64
-0.02846,0.38,0.64
-0.02844,0.38,0.64
-0.02842,0.42,0.6
-0.0284,0.38,0.64
-0.02838,0.38,0.64
-0.02836,0.34,0.64
-0.02834,0.38,0.6
-0.02832,0.38,0.6
-0.0283,0.42,0.6
-0.02828,0.38,0.64
-0.02826,0.38,0.6
-0.02824,0.38,0.6
-0.02822,0.34,0.6
-0.0282,0.38,0.64
-0.02818,0.38,0.6
-0.02816,0.34,0.6
-0.02814,0.34,0.6
-0.02812,0.34,0.64
-0.0281,0.38,0.6
-0.02808,0.34,0.6
-0.02806,0.34,0.6
-0.02804,0.34,0.6
-0.02802,0.34,0.64
-0.028,0.34,0.6
-0.02798,0.34,0.6
-0.02796,0.34,0.6
-0.02794,0.34,0.6
-0.02792,0.34,0.6
-0.0279,0.3,0.64
-0.02788,0.3,0.6
-0.02786,0.34,0.6
-0.02784,0.3,0.6
-0.02782,0.3,0.6
-0.0278,0.3,0.6
-0.02778,0.3,0.6
-0.02776,0.34,0.6
-0.02774,0.34,0.6
-0.02772,0.3,0.56
-0.0277,0.3,0.6
-0.02768,0.26,0.6
-0.02766,0.3,0.6
-0.02764,0.3,0.6
-0.02762,0.3,0.6
-0.0276,0.3,0.6
-0.02758,0.26,0.6
-0.02756,0.26,0.6
-0.02754,0.26,0.6
-0.02752,0.3,0.6
-0.0275,0.3,0.6
-0.02748,0.26,0.56
-0.02746,0.26,0.6
-0.02744,0.26,0.56
-0.02742,0.26,0.6
-0.0274,0.26,0.6
-0.02738,0.26,0.64
-0.02736,0.26,0.56
-0.02734,0.26,0.6
-0.02732,0.26,0.6
-0.0273,0.26,0.52
-0.02728,0.26,0.6
-0.02726,0.26,0.6
-0.02724,0.22,0.6
-0.02722,0.26,0.6
-0.0272,0.26,0.6
-0.02718,0.22,0.6
-0.02716,0.26,0.6
-0.02714,0.26,0.6
-0.02712,0.22,0.6
-0.0271,0.22,0.6
-0.02708,0.26,0.56
-0.02706,0.22,0.6
-0.02704,0.22,0.6
-0.02702,0.22,0.56
-0.027,0.22,0.56
-0.02698,0.22,0.6
-0.02696,0.18,0.56
-0.02694,0.18,0.6
-0.02692,0.18,0.6
-0.0269,0.22,0.6
-0.02688,0.22,0.6
-0.02686,0.22,0.6
-0.02684,0.18,0.56
-0.02682,0.22,0.56
-0.0268,0.22,0.56
-0.02678,0.18,0.6
-0.02676,0.18,0.56
-0.02674,0.22,0.56
-0.02672,0.18,0.56
-0.0267,0.18,0.56
-0.02668,0.18,0.56
-0.02666,0.18,0.56
-0.02664,0.14,0.6
-0.02662,0.14,0.6
-0.0266,0.18,0.56
-0.02658,0.14,0.56
-0.02656,0.14,0.56
-0.02654,0.14,0.56
-0.02652,0.14,0.56
-0.0265,0.14,0.6
-0.02648,0.14,0.56
-0.02646,0.14,0.56
-0.02644,0.14,0.52
-0.02642,0.14,0.6
-0.0264,0.14,0.6
-0.02638,0.14,0.56
-0.02636,0.14,0.56
-0.02634,0.14,0.56
-0.02632,0.14,0.52
-0.0263,0.14,0.56
-0.02628,0.09999999,0.52
-0.02626,0.14,0.52
-0.02624,0.09999999,0.56
-0.02622,0.09999999,0.52
-0.0262,0.09999999,0.52
-0.02618,0.09999999,0.56
-0.02616,0.09999999,0.56
-0.02614,0.09999999,0.56
-0.02612,0.09999999,0.52
-0.0261,0.09999999,0.52
-0.02608,0.09999999,0.52
-0.02606,0.09999999,0.52
-0.02604,0.06,0.56
-0.02602,0.09999999,0.56
-0.026,0.09999999,0.56
-0.02598,0.09999999,0.56
-0.02596,0.06,0.52
-0.02594,0.09999999,0.56
-0.02592,0.06,0.52
-0.0259,0.06,0.52
-0.02588,0.06,0.52
-0.02586,0.09999999,0.56
-0.02584,0.09999999,0.56
-0.02582,0.06,0.52
-0.0258,0.06,0.56
-0.02578,0.06,0.48
-0.02576,0.06,0.52
-0.02574,0.06,0.56
-0.02572,0.06,0.52
-0.0257,0.02,0.52
-0.02568,0.06,0.52
-0.02566,0.02,0.52
-0.02564,0.06,0.48
-0.02562,0.09999999,0.52
-0.0256,0.06,0.52
-0.02558,0.06,0.52
-0.02556,0.02,0.52
-0.02554,0.06,0.52
-0.02552,0.02,0.48
-0.0255,0.02,0.52
-0.02548,0.02,0.48
-0.02546,0.02,0.52
-0.02544,0.06,0.48
-0.02542,0.02,0.52
-0.0254,0.06,0.52
-0.02538,-0.02,0.48
-0.02536,0.06,0.48
-0.02534,0.02,0.52
-0.02532,0.02,0.52
-0.0253,-0.02,0.52
-0.02528,0.02,0.48
-0.02526,0.02,0.52
-0.02524,0.02,0.48
-0.02522,0.02,0.48
-0.0252,0.02,0.48
-0.02518,-0.02,0.48
-0.02516,-0.02,0.48
-0.02514,-0.02,0.52
-0.02512,-0.02,0.48
-0.0251,-0.02,0.48
-0.02508,-0.06,0.52
-0.02506,0.02,0.52
-0.02504,-0.02,0.52
-0.02502,-0.06,0.48
-0.025,-0.02,0.48
-0.02498,-0.02,0.48
-0.02496,-0.02,0.48
-0.02494,-0.06,0.52
-0.02492,-0.06,0.48
-0.0249,-0.06,0.44
-0.02488,-0.02,0.48
-0.02486,-0.02,0.44
-0.02484,-0.06,0.48
-0.02482,-0.06,0.48
-0.0248,-0.06,0.48
-0.02478,-0.06,0.48
-0.02476,-0.06,0.48
-0.02474,-0.09999999,0.48
-0.02472,-0.06,0.48
-0.0247,-0.06,0.48
-0.02468,-0.06,0.48
-0.02466,-0.09999999,0.44
-0.02464,-0.06,0.48
-0.02462,-0.09999999,0.44
-0.0246,-0.09999999,0.48
-0.02458,-0.06,0.52
-0.02456,-0.09999999,0.44
-0.02454,-0.09999999,0.48
-0.02452,-0.09999999,0.48
-0.0245,-0.06,0.48
-0.02448,-0.06,0.44
-0.02446,-0.09999999,0.48
-0.02444,-0.06,0.44
-0.02442,-0.06,0.48
-0.0244,-0.09999999,0.44
-0.02438,-0.14,0.44
-0.02436,-0.09999999,0.44
-0.02434,-0.14,0.48
-0.02432,-0.18,0.48
-0.0243,-0.14,0.44
-0.02428,-0.14,0.48
-0.02426,-0.14,0.44
-0.02424,-0.09999999,0.44
-0.02422,-0.14,0.44
-0.0242,-0.14,0.48
-0.02418,-0.14,0.4
-0.02416,-0.14,0.48
-0.02414,-0.09999999,0.44
-0.02412,-0.14,0.44
-0.0241,-0.14,0.44
-0.02408,-0.14,0.44
-0.02406,-0.18,0.44
-0.02404,-0.14,0.44
-0.02402,-0.14,0.44
-0.024,-0.14,0.44
-0.02398,-0.14,0.44
-0.02396,-0.18,0.4
-0.02394,-0.18,0.44
-0.02392,-0.14,0.44
-0.0239,-0.18,0.44
-0.02388,-0.18,0.48
-0.02386,-0.18,0.44
-0.02384,-0.18,0.44
-0.02382,-0.18,0.44
-0.0238,-0.14,0.4
-0.02378,-0.18,0.4
-0.02376,-0.18,0.4
-0.02374,-0.18,0.4
-0.02372,-0.22,0.44
-0.0237,-0.18,0.4
-0.02368,-0.18,0.4
-0.02366,-0.26,0.44
-0.02364,-0.22,0.44
-0.02362,-0.18,0.4
-0.0236,-0.22,0.4
-0.02358,-0.18,0.44
-0.02356,-0.22,0.4
-0.02354,-0.22,0.4
-0.02352,-0.22,0.4
-0.0235,-0.26,0.44
-0.02348,-0.26,0.44
-0.02346,-0.22,0.4
-0.02344,-0.22,0.4
-0.02342,-0.22,0.36
-0.0234,-0.22,0.36
-0.02338,-0.22,0.4
-0.02336,-0.26,0.4
-0.02334,-0.22,0.36
-0.02332,-0.26,0.4
-0.0233,-0.26,0.4
-0.02328,-0.22,0.36
-0.02326,-0.26,0.4
-0.02324,-0.26,0.36
-0.02322,-0.26,0.4
-0.0232,-0.26,0.4
-0.02318,-0.3,0.36
-0.02316,-0.26,0.4
-0.02314,-0.3,0.36
-0.02312,-0.26,0.4
-0.0231,-0.3,0.4
-0.02308,-0.3,0.32
-0.02306,-0.26,0.36
-0.02304,-0.26,0.4
-0.02302,-0.3,0.32
-0.023,-0.3,0.36
-0.02298,-0.3,0.36
-0.02296,-0.3,0.36
-0.02294,-0.3,0.36
-0.02292,-0.3,0.36
-0.0229,-0.3,0.36
-0.02288,-0.3,0.36
-0.02286,-0.34,0.36
-0.02284,-0.3,0.36
-0.02282,-0.34,0.36
-0.0228,-0.3,0.32
-0.02278,-0.34,0.32
-0.02276,-0.3,0.36
-0.02274,-0.3,0.36
-0.02272,-0.34,0.32
-0.0227,-0.3,0.36
-0.02268,-0.34,0.36
-0.02266,-0.34,0.32
-0.02264,-0.3,0.36
-0.02262,-0.34,0.36
-0.0226,-0.34,0.36
-0.02258,-0.34,0.36
-0.02256,-0.34,0.36
-0.02254,-0.34,0.32
-0.02252,-0.34,0.36
-0.0225,-0.34,0.36
-0.02248,-0.38,0.36
-0.02246,-0.34,0.36
-0.02244,-0.3,0.36
-0.02242,-0.34,0.36
-0.0224,-0.38,0.36
-0.02238,-0.38,0.36
-0.02236,-0.38,0.32
-0.02234,-0.34,0.32
-0.02232,-0.38,0.32
-0.0223,-0.38,0.32
-0.02228,-0.34,0.36
-0.02226,-0.38,0.36
-0.02224,-0.38,0.32
-0.02222,-0.38,0.32
-0.0222,-0.38,0.32
-0.02218,-0.38,0.32
-0.02216,-0.38,0.28
-0.02214,-0.38,0.32
-0.02212,-0.38,0.32
-0.0221,-0.38,0.28
-0.02208,-0.42,0.36
-0.02206,-0.38,0.32
-0.02204,-0.38,0.32
-0.02202,-0.42,0.32
-0.022,-0.46,0.32
-0.02198,-0.42,0.28
-0.02196,-0.42,0.32
-0.02194,-0.42,0.32
-0.02192,-0.42,0.32
-0.0219,-0.46,0.28
-0.02188,-0.46,0.28
-0.02186,-0.42,0.28
-0.02184,-0.46,0.28
-0.02182,-0.42,0.32
-0.0218,-0.42,0.36
-0.02178,-0.42,0.28
-0.02176,-0.42,0.32
-0.02174,-0.42,0.28
-0.02172,-0.46,0.28
-0.0217,-0.42,0.28
-0.02168,-0.46,0.24
-0.02166,-0.46,0.32
-0.02164,-0.46,0.28
-0.02162,-0.46,0.28
-0.0216,-0.46,0.28
-0.02158,-0.46,0.28
-0.02156,-0.46,0.28
-0.02154,-0.46,0.24
-0.02152,-0.46,0.28
-0.0215,-0.46,0.28
-0.02148,-0.5,0.28
-0.02146,-0.46,0.28
-0.02144,-0.46,0.28
-0.02142,-0.5,0.24
-0.0214,-0.5,0.24
-0.02138,-0.46,0.28
-0.02136,-0.5,0.24
-0.02134,-0.46,0.28
-0.02132,-0.5,0.28
-0.0213,-0.46,0.28
-0.02128,-0.5,0.28
-0.02126,-0.46,0.24
-0.02124,-0.5,0.24
-0.02122,-0.5,0.24
-0.0212,-0.5,0.28
-0.02118,-0.5,0.24
-0.02116,-0.5,0.24
-0.02114,-0.5,0.24
-0.02112,-0.5,0.24
-0.0211,-0.5,0.24
-0.02108,-0.54,0.24
-0.02106,-0.5,0.24
-0.02104,-0.5,0.2
-0.02102,-0.54,0.24
-0.021,-0.54,0.28
-0.02098,-0.54,0.24
-0.02096,-0.54,0.28
-0.02094,-0.5,0.24
-0.02092,-0.54,0.24
-0.0209,-0.5,0.24
-0.02088,-0.54,0.2
-0.02086,-0.54,0.24
-0.02084,-0.54,0.2
-0.02082,-0.54,0.24
-0.0208,-0.58,0.2
-0.02078,-0.54,0.2
-0.02076,-0.54,0.24
-0.02074,-0.54,0.2
-0.02072,-0.54,0.24
-0.0207,-0.54,0.2
-0.02068,-0.58,0.24
-0.02066,-0.54,0.24
-0.02064,-0.58,0.2
-0.02062,-0.58,0.2
-0.0206,-0.58,0.2
-0.02058,-0.54,0.24
-0.02056,-0.54,0.2
-0.02054,-0.58,0.16
-0.02052,-0.58,0.2
-0.0205,-0.54,0.16
-0.02048,-0.58,0.2
-0.02046,-0.58,0.2
-0.02044,-0.58,0.24
-0.02042,-0.58,0.2
-0.0204,-0.58,0.2
-0.02038,-0.54,0.2
-0.02036,-0.58,0.2
-0.02034,-0.58,0.2
-0.02032,-0.62,0.16
-0.0203,-0.62,0.16
-0.02028,-0.58,0.16
-0.02026,-0.62,0.16
-0.02024,-0.58,0.2
-0.02022,-0.62,0.16
-0.0202,-0.62,0.2
-0.02018,-0.62,0.16
-0.02016,-0.58,0.16
-0.02014,-0.62,0.16
-0.02012,-0.58,0.16
-0.0201,-0.62,0.16
-0.02008,-0.62,0.16
-0.02006,-0.62,0.16
-0.02004,-0.62,0.16
-0.02002,-0.62,0.12
-0.02,-0.62,0.16
-0.01998,-0.62,0.16
-0.01996,-0.62,0.16
-0.01994,-0.66,0.16
-0.01992,-0.62,0.16
-0.0199,-0.62,0.2
-0.01988,-0.62,0.12
-0.01986,-0.66,0.16
-0.01984,-0.66,0.16
-0.01982,-0.66,0.12
-0.0198,-0.66,0.16
-0.01978,-0.62,0.12
-0.01976,-0.66,0.16
-0.01974,-0.66,0.12
-0.01972,-0.66,0.12
-0.0197,-0.66,0.12
-0.01968,-0.66,0.16
-0.01966,-0.66,0.12
-0.01964,-0.66,0.12
-0.01962,-0.66,0.12
-0.0196,-0.66,0.12
-0.01958,-0.66,0.08
-0.01956,-0.66,0.12
-0.01954,-0.66,0.12
-0.01952,-0.66,0.16
-0.0195,-0.7,0.12
-0.01948,-0.66,0.12
-0.01946,-0.66,0.08
-0.01944,-0.66,0.12
-0.01942,-0.66,0.12
-0.0194,-0.66,0.12
-0.01938,-0.7,0.12
-0.01936,-0.7,0.12
-0.01934,-0.7,0.08
-0.01932,-0.7,0.08
-0.0193,-0.7,0.08
-0.01928,-0.7,0.08
-0.01926,-0.7,0.08
-0.01924,-0.74,0.08
-0.01922,-0.74,0.08
-0.0192,-0.7,0.08
-0.01918,-0.7,0.08
-0.01916,-0.7,0.08
-0.01914,-0.7,0.12
-0.01912,-0.7,0.08
-0.0191,-0.7,0.12
-0.01908,-0.7,0.08
-0.01906,-0.7,0.08
-0.01904,-0.7,0.08
-0.01902,-0.74,0.08
-0.019,-0.7,0.12
-0.01898,-0.74,0.08
-0.01896,-0.74,0.08
-0.01894,-0.74,0.08
-0.01892,-0.74,0.08
-0.0189,-0.74,0.08
-0.01888,-0.74,0.08
-0.01886,-0.74,0.08
-0.01884,-0.74,0.08
-0.01882,-0.74,0.04
-0.0188,-0.74,0.04
-0.01878,-0.7,0.04
-0.01876,-0.74,0.04
-0.01874,-0.78,0.08
-0.01872,-0.74,0.04
-0.0187,-0.74,0.08
-0.01868,-0.74,0.08
-0.01866,-0.74,0.04
-0.01864,-0.78,0.08
-0.01862,-0.78,0.04
-0.0186,-0.74,0.04
-0.01858,-0.78,0.04
-0.01856,-0.78,0.04
-0.01854,-0.78,0.04
-0.01852,-0.74,0.04
-0.0185,-0.78,0.08
-0.01848,-0.74,0.04
-0.01846,-0.78,0
-0.01844,-0.78,0
-0.01842,-0.78,0.04
-0.0184,-0.74,0
-0.01838,-0.78,0.04
-0.01836,-0.78,0.04
-0.01834,-0.78,0
-0.01832,-0.78,0.04
-0.0183,-0.82,0.04
-0.01828,-0.82,0.04
-0.01826,-0.78,0.04
-0.01824,-0.78,0.04
-0.01822,-0.78,0
-0.0182,-0.78,0
-0.01818,-0.78,0.04
-0.01816,-0.78,0
-0.01814,-0.78,0
-0.01812,-0.82,0
-0.0181,-0.78,0.04
-0.01808,-0.78,-0.04
-0.01806,-0.78,0
-0.01804,-0.82,0
-0.01802,-0.82,0
-0.018,-0.82,-0.04
-0.01798,-0.82,0
-0.01796,-0.78,0
-0.01794,-0.78,0
-0.01792,-0.82,0
-0.0179,-0.82,0
-0.01788,-0.82,0
-0.01786,-0.78,0
-0.01784,-0.78,-0.04
-0.01782,-0.82,-0.04
-0.0178,-0.82,0
-0.01778,-0.82,0
-0.01776,-0.82,-0.04
-0.01774,-0.78,0
-0.01772,-0.86,-0.04
-0.0177,-0.86,0
-0.01768,-0.86,0
-0.01766,-0.86,0
-0.01764,-0.82,-0.04
-0.01762,-0.82,-0.04
-0.0176,-0.82,-0.04
-0.01758,-0.82,0
-0.01756,-0.82,0
-0.01754,-0.86,-0.08
-0.01752,-0.82,0
-0.0175,-0.86,-0.04
-0.01748,-0.82,-0.04
-0.01746,-0.86,-0.08
-0.01744,-0.86,0
-0.01742,-0.86,-0.04
-0.0174,-0.86,0.04
-0.01738,-0.86,-0.04
-0.01736,-0.86,-0.08
-0.01734,-0.86,-0.04
-0.01732,-0.86,-0.04
-0.0173,-0.82,-0.08
-0.01728,-0.86,-0.04
-0.01726,-0.86,-0.08
-0.01724,-0.86,-0.08
-0.01722,-0.86,-0.04
-0.0172,-0.86,-0.08
-0.01718,-0.9,-0.08
-0.01716,-0.9,-0.08
-0.01714,-0.86,-0.04
-0.01712,-0.9,-0.04
-0.0171,-0.9,-0.04
-0.01708,-0.86,-0.08
-0.01706,-0.86,-0.04
-0.01704,-0.9,-0.08
-0.01702,-0.86,-0.08
-0.017,-0.86,-0.08
-0.01698,-0.9,-0.08
-0.01696,-0.86,-0.04
-0.01694,-0.9,-0.08
-0.01692,-0.86,-0.04
-0.0169,-0.9,-0.08
-0.01688,-0.9,-0.08
-0.01686,-0.9,-0.08
-0.01684,-0.9,-0.08
-0.01682,-0.9,-0.08
-0.0168,-0.9,-0.12
-0.01678,-0.9,-0.12
-0.01676,-0.86,-0.08
-0.01674,-0.86,-0.12
-0.01672,-0.94,-0.08
-0.0167,-0.9,-0.08
-0.01668,-0.9,-0.12
-0.01666,-0.94,-0.12
-0.01664,-0.9,-0.12
-0.01662,-0.9,-0.12
-0.0166,-0.94,-0.08
-0.01658,-0.94,-0.12
-0.01656,-0.9,-0.12
-0.01654,-0.9,-0.12
-0.01652,-0.9,-0.12
-0.0165,-0.9,-0.08
-0.01648,-0.9,-0.12
-0.01646,-0.9,-0.12
-0.01644,-0.9,-0.12
-0.01642,-0.9,-0.16
-0.0164,-0.9,-0.12
-0.01638,-0.9,-0.12
-0.01636,-0.94,-0.12
-0.01634,-0.94,-0.16
-0.01632,-0.94,-0.12
-0.0163,-0.94,-0.12
-0.01628,-0.9,-0.12
-0.01626,-0.94,-0.16
-0.01624,-0.9,-0.16
-0.01622,-0.94,-0.16
-0.0162,-0.94,-0.16
-0.01618,-0.94,-0.16
-0.01616,-0.94,-0.12
-0.01614,-0.94,-0.12
-0.01612,-0.98,-0.16
-0.0161,-0.9,-0.16
-0.01608,-0.94,-0.16
-0.01606,-0.94,-0.16
-0.01604,-0.94,-0.16
-0.01602,-0.9,-0.16
-0.016,-0.94,-0.2
-0.01598,-0.98,-0.2
-0.01596,-0.94,-0.16
-0.01594,-0.94,-0.12
-0.01592,-0.94,-0.12
-0.0159,-0.94,-0.12
-0.01588,-0.94,-0.2
-0.01586,-0.98,-0.16
-0.01584,-0.94,-0.16
-0.01582,-0.94,-0.16
-0.0158,-0.9,-0.2
-0.01578,-0.94,-0.16
-0.01576,-0.94,-0.12
-0.01574,-0.94,-0.16
-0.01572,-0.94,-0.16
-0.0157,-0.98,-0.16
-0.01568,-0.98,-0.16
-0.01566,-0.94,-0.2
-0.01564,-0.94,-0.24
-0.01562,-0.94,-0.16
-0.0156,-0.94,-0.16
-0.01558,-0.94,-0.24
-0.01556,-0.98,-0.16
-0.01554,-0.94,-0.2
-0.01552,-0.94,-0.2
-0.0155,-0.94,-0.2
-0.01548,-0.98,-0.2
-0.01546,-0.94,-0.2
-0.01544,-0.94,-0.16
-0.01542,-0.98,-0.2
-0.0154,-0.98,-0.2
-0.01538,-0.98,-0.2
-0.01536,-0.98,-0.24
-0.01534,-0.98,-0.2
-0.01532,-0.98,-0.24
-0.0153,-0.98,-0.2
-0.01528,-0.94,-0.24
-0.01526,-0.94,-0.2
-0.01524,-0.98,-0.24
-0.01522,-0.98,-0.24
-0.0152,-0.98,-0.24
